Time,W Spd m/s,W Dir,STD W Dir,Temp 2m,Temp 8m,Glob Rad W/m2,Rel Hum %
30/06/2019 01:00,5.069,283.6,15.72,16.383,16.61,,80.6
30/06/2019 02:00,4.378,264.8,13.15,15.777,15.92,,81
30/06/2019 03:00,4.426,276.9,15.48,15.809,15.98,,80.8
30/06/2019 04:00,3.875,255.9,14.42,15.677,15.82,6.8,81.1
30/06/2019 05:00,5.347,254.6,13.28,16.101,16.26,52.19,80
30/06/2019 06:00,3.776,247.1,18.14,16.548,16.68,67.59,78.9
30/06/2019 07:00,5.247,258.1,16.49,17.061,17.22,99,75.4
30/06/2019 08:00,5.943,266.3,16.21,18.229,18.36,331.2,64.89
30/06/2019 09:00,6.109,268.5,16.83,19.06,19.25,306,60.42
30/06/2019 10:00,7.22,264.3,16.14,20.007,20.15,443.6,56.23
30/06/2019 11:00,6.961,256.4,16.32,20.744,20.93,780,49.68
30/06/2019 12:00,5.825,246.4,18.58,20.801,20.94,414.8,52.23
30/06/2019 13:00,5.904,238.6,16.79,21.938,21.73,592.8,50.34
30/06/2019 14:00,6.587,266.1,15.01,21.226,21.42,376.5,51.15
30/06/2019 15:00,6.409,271.5,14.59,19.851,20.14,198.6,57.04
30/06/2019 16:00,5.702,255.6,18.11,20.159,20.31,239.3,54.93
30/06/2019 17:00,6.047,250.7,19.05,19.941,20.11,160.2,54.87
30/06/2019 18:00,5.59,254.2,18.41,19.562,19.72,85.2,57.13
30/06/2019 19:00,4.764,249.9,19.27,18.778,18.96,38.36,61.48
30/06/2019 20:00,5.189,242.2,15.35,18.056,18.23,24.9,64.1901
30/06/2019 21:00,4.405,246.4,17.23,17.3,17.45,,70.1
30/06/2019 22:00,3.219,218.7,16.08,17.009,17.02,,73.1
30/06/2019 23:00,4.163,262.8,15.1,16.209,16.41,,76.6
01/07/2019 00:00,5.243,267.8,15.94,15.573,15.74,,70.8
01/07/2019 01:00,3.581,252.1,19.15,14.638,14.82,,74
01/07/2019 02:00,4.321,254.5,15.84,14.204,14.41,,74
01/07/2019 03:00,5.047,261.3,14.01,14.451,14.63,,73.8
01/07/2019 04:00,5.087,268.2,13.61,14.507,14.67,2.525,73.5
01/07/2019 05:00,6.531,262.5,13.24,14.357,14.53,27.71,74.5
01/07/2019 06:00,6.022,271.4,16.81,14.825,15,81,73.3
01/07/2019 07:00,5.388,270.2,17,15.008,15.18,132.9,72.7
01/07/2019 08:00,5.625,265.4,14.61,14.998,15.24,140.9,75.8
01/07/2019 09:00,7.38,267.7,13.78,15.378,15.66,174.9,75.8
01/07/2019 10:00,6.83,265.1,14.38,15.476,15.78,149.7,76.6
01/07/2019 11:00,5.525,272.4,17.87,15.7,15.96,107.6,75.5
01/07/2019 12:00,7.95,283.2,14.51,18.59,19.03,564.8,62.77
01/07/2019 13:00,7.83,285.7,16.51,18.334,18.71,676.8,57.59
01/07/2019 14:00,8.53999,291.1,14.94,18.526,18.73,715,56.34
01/07/2019 15:00,9.21001,291.4,12.53,17.833,18.17,283.8,55.76
01/07/2019 16:00,7.34,294.7,15.11,18.498,18.68,563,56.03
01/07/2019 17:00,7.87,288.8,13.5,18.152,18.31,436.4,55.81
01/07/2019 18:00,6.909,287.8,13.63,17.683,17.82,282.6,58.31
01/07/2019 19:00,5.617,288.4,15.26,16.972,17.07,150.1,60.33
01/07/2019 20:00,4.96,288.2,15.75,15.39,15.57,22.27,65.61
01/07/2019 21:00,4.963,287,11.79,14.343,14.6,,70
01/07/2019 22:00,3.686,283.8,15.1,13.781,14.01,,72.9
01/07/2019 23:00,2.689,274,20.07,12.986,13.24,,74.4
02/07/2019 00:00,2.915,281.2,13.63,12.619,12.89,,72.5
02/07/2019 01:00,2.076,309.8,18.71,11.975,12.4,,72.3
02/07/2019 02:00,1.909,250.9,12.14,11.302,11.72,,76.1
02/07/2019 03:00,1.599,285.4,15.78,11.167,11.59,,76.7
02/07/2019 04:00,2.589,274.8,10.53,11.283,11.48,6.037,79
02/07/2019 05:00,3.208,279.4,16.71,12.073,12.13,90.4,79.7
02/07/2019 06:00,3.766,279.5,15.64,14.081,13.94,233.6,76.2
02/07/2019 07:00,4.417,290.9,16.51,15.433,15.5,376.9,65.34
02/07/2019 08:00,5.261,281.8,18.66,16.731,16.82,492.6,58.03
02/07/2019 09:00,4.918,285.6,17.64,18.252,18.39,647,49.85
02/07/2019 10:00,5.491,294.3,22.98,17.382,17.61,544.9,54.01
02/07/2019 11:00,5.648,299.2,19.51,18.091,18.25,887,49.19
02/07/2019 12:00,4.498,316.7,26.92,18.746,19.04,848,45.31
02/07/2019 13:00,4.848,305.5,23.17,18.431,18.71,551.3,47.42
02/07/2019 14:00,3.996,290.5,18.05,17.414,17.8,122.8,50.22
02/07/2019 15:00,4.838,288.4,15.42,18.49,18.68,343.6,45.54
02/07/2019 16:00,3.696,319.2,18.76,20.128,19.96,573.7,40.18
02/07/2019 17:00,4.803,314.2,19.54,18.625,18.73,199.9,44.83
02/07/2019 18:00,4.809,303.2,16.93,17.98,18.13,98.2,49.88
02/07/2019 19:00,3.715,319.2,16.04,17.66,17.87,78,48.99
02/07/2019 20:00,4.012,295.1,14.4,17.072,17.27,24.94,51.79
02/07/2019 21:00,3.485,305.8,16.87,15.926,16.18,,58.89
02/07/2019 22:00,2.765,316.9,14.11,14.622,15.05,,63.55
02/07/2019 23:00,2.217,321.1,11.88,13.374,13.75,,66.97
03/07/2019 00:00,2.45,316.3,14.3,12.511,12.96,,64.63
03/07/2019 01:00,2.124,315.3,14.44,11.999,12.38,,65.1
03/07/2019 02:00,1.289,285.3,23.06,10.639,11.21,,70.8
03/07/2019 03:00,1.304,292,19.25,10.293,10.83,,72.7
03/07/2019 04:00,1.265,292.8,14.23,9.508,10.24,5.613,73.5
03/07/2019 05:00,3.117,317,10.42,11.582,11.78,89.4,69.98
03/07/2019 06:00,2.937,349.4,21.56,14.597,14.31,227.8,70.7
03/07/2019 07:00,2.466,356.8,27.72,15.696,15.46,370,70
03/07/2019 08:00,2.438,39.33,21.78,17.069,16.9,504.1,64.9
03/07/2019 09:00,2.538,39.22,21.87,17.1920001,17.27,562.8,62.78
03/07/2019 10:00,2.042,94.4,26.47,21.616,20.2,571.6,53.42
03/07/2019 11:00,1.23,110.4,54.21,19.639,18.77,424.4,56.07
03/07/2019 12:00,2.3,117.1,31.82,20.067,19.48,486.6,53.23
03/07/2019 13:00,2.313,97.7,37.97,23.48,22.16,789,47.03
03/07/2019 14:00,1.195,119,42.83,21.343,20.64,670.1,42.17
03/07/2019 15:00,1.784,155,61.79,23.774,22.59,646,49.38
03/07/2019 16:00,2.197,105,28.83,25.229,23.4,559.6,44.45
03/07/2019 17:00,1.886,166.7,27.85,24.219,22.92,398.4,44.98
03/07/2019 18:00,1.79,139.9,22.5,23.781,22.37,262.2,45.41
03/07/2019 19:00,2.584,148,13.76,21.672,20.64,137.4,49.83
03/07/2019 20:00,1.558,95.1,16.31,19.213,18.41,19.5,55.98
03/07/2019 21:00,1.423,93.3,19.22,17.437,16.66,,69.7
03/07/2019 22:00,1.456,75.9,16.49,15.174,14.91,,80.9
03/07/2019 23:00,0.342,166.8,4.438,13.671,14.05,,83.5
04/07/2019 00:00,0,0,0,13.873,13.34,,85.5
04/07/2019 01:00,0,0,0,12.398,12.41,,89
04/07/2019 02:00,0.669,257.3,25.23,13.123,13.22,,81.8
04/07/2019 03:00,1.315,258.7,10.84,12.234,13.01,,81.2
04/07/2019 04:00,3.039,279.2,12.93,13.29,13.49,4.736,79.4
04/07/2019 05:00,2.357,275.5,22.15,13.744,13.74,84.4,83.6
04/07/2019 06:00,2.366,267.2,19.43,14.184,14.24,149,82.1
04/07/2019 07:00,4.134,258.5,17.62,16.691,16.77,335.6,74.3
04/07/2019 08:00,4.069,266.6,20.39,18.812,18.82,554.3,66.92
04/07/2019 09:00,4.315,277.5,19.57,19.228,19.39,584.1,59.91
04/07/2019 10:00,5.791,269.4,17.91,19.941,20.2,667,54.54
04/07/2019 11:00,5.713,267.4,17.34,20.654,20.88,735,54.97
04/07/2019 12:00,5.396,278.1,18.62,21.435,21.7,882,48.39
04/07/2019 13:00,5.544,272.1,19.99,21.747,21.91,786,50.44
04/07/2019 14:00,6.884,269.6,16.41,21.516,21.81,662,48.65
04/07/2019 15:00,7.06,292.5,13.73,21.223,21.47,555.1,52.63
04/07/2019 16:00,6.018,288.5,16.43,19.513,19.82,286,54.65
04/07/2019 17:00,4.673,308.4,19.31,18.842,19.07,168.8,58.33
04/07/2019 18:00,5.052,286.3,15.49,17.732,18.02,95.9,59.18
04/07/2019 19:00,5.381,283.7,14.08,17.304,17.56,31.87,63.86
04/07/2019 20:00,4.056,275,16.67,16.646,16.89,2.213,66.29
04/07/2019 21:00,4.18,284.7,14.79,16.791,17.02,,66.4401
04/07/2019 22:00,4.54,290.6,12.49,16.478,16.7,,69.0699
04/07/2019 23:00,4.476,261.4,11.87,16.099,16.23,,72.2
05/07/2019 00:00,4.042,274.9,12.36,15.971,16.17,,72.1
05/07/2019 01:00,4.207,283.3,16.5,15.734,15.92,,72.7
05/07/2019 02:00,3.66,291.3,14.55,15.422,15.65,,73.3
05/07/2019 03:00,4.212,287.9,13.59,15.214,15.43,,72.7
05/07/2019 04:00,4.293,283.4,13.04,14.862,15.03,3.419,75
05/07/2019 05:00,4.929,292.5,12.31,15.169,15.31,66.67,74.3
05/07/2019 06:00,4.33,290.2,13.89,17.214,17.14,232.9,72.3
05/07/2019 07:00,5.344,292.3,13.27,16.886,16.99,273.4,71.6
05/07/2019 08:00,5.127,289.3,14.82,19.115,19.03,560.3,66.77
05/07/2019 09:00,4.613,274.7,19.26,19.009,19.24,488.4,65.4
05/07/2019 10:00,4.149,289,16.05,19.59,19.62,535.3,63.03
05/07/2019 11:00,4.445,290.9,16.94,19.8819999,19.97,431,62.45
05/07/2019 12:00,4.857,271.9,15.6,19.578,19.8,360.5,61.47
05/07/2019 13:00,5.25,279.8,19.61,20.258,20.54,393,57.12
05/07/2019 14:00,5.359,269,21.43,21.293,21.38,724,53.64
05/07/2019 15:00,6.258,287.3,18.45,21.663,21.72,556.3,53.1
05/07/2019 16:00,5.991,278.5,18.17,21.066,21.19,360.3,54.25
05/07/2019 17:00,5.322,280.2,18.31,22.515,22.34,424.7,48.79
05/07/2019 18:00,6.538,292.1,13.78,20.728,20.81,286.5,54.7
05/07/2019 19:00,6.478,283.7,15,17.944,18.18,63.96,63.95
05/07/2019 20:00,5.246,276.1,13.94,17.04,17.29,19.69,67.14
05/07/2019 21:00,4.206,273,13.57,16.954,17.14,,73.2
05/07/2019 22:00,4.502,280.8,15.48,17.046,17.26,,75.7
05/07/2019 23:00,5.902,281.3,14.43,16.468,16.67,,76.7
06/07/2019 00:00,4.668,272.1,12.61,16.269,16.44,,78.4
06/07/2019 01:00,3.501,279.5,14.25,16.177,16.37,,79.8
06/07/2019 02:00,3.297,279.2,13.65,16.243,16.46,,79.5
06/07/2019 03:00,3.433,272.1,20.94,15.971,16.24,1.716,81.9
06/07/2019 04:00,5.6,285.6,14.5,15.873,16.13,1.816,81.7
06/07/2019 05:00,3.978,293,15.72,15.23,15.5,4.107,87.4
06/07/2019 06:00,3.734,291.4,15.95,15.659,15.8,48.47,85.3
06/07/2019 07:00,2.966,284.1,12.85,16.072,16.18,120.4,83.8
06/07/2019 08:00,4.221,294.4,16.26,16.864,16.94,260.9,78.9
06/07/2019 09:00,3.642,294,18.11,18.339,18.23,500,72.3
06/07/2019 10:00,4.47,295.4,20.24,18.423,18.62,351.9,60.89
06/07/2019 11:00,4.263,290.1,18.28,20.33,20.28,718,53.53
06/07/2019 12:00,3.51,268.6,18.47,21.544,21.29,857,44.28
06/07/2019 13:00,3.256,253.4,31.67,24.157,23.16,947,41.78
06/07/2019 14:00,2.755,24.07,23.96,24.033,23.42,807,44.8
06/07/2019 15:00,4.059,84.5,19.4,21.805,21.25,192.2,53.87
06/07/2019 16:00,5.177,97.5,15.57,18.693,18.47,163.2,64.6
06/07/2019 17:00,5.613,117.9,10.35,17.319,17.05,194,65.71
06/07/2019 18:00,4.257,105.1,10.84,16.32,16.12,98,62.22
06/07/2019 19:00,3.35,110,12.43,15.23,15.05,12.69,63.65
06/07/2019 20:00,3.219,114.1,10.3,14.874,14.69,11.65,64.75
06/07/2019 21:00,2.476,103,8.60001,14.338,14.1,,67.74
06/07/2019 22:00,1.589,82.4,13.21,13.399,13.15,,69.91
06/07/2019 23:00,1.044,128,7.07,12.024,11.88,,74.1
07/07/2019 00:00,0,0,0,10.983,11.01,,79.6
07/07/2019 01:00,0,0,0,11.908,11.78,,79.5
07/07/2019 02:00,0,0,0,10.61,10.59,,85.1
07/07/2019 03:00,0.197,248.3,1.43,9.789,9.95,,87.9
07/07/2019 04:00,0.001,292.1,0.005,10.993,11.15,3.249,88
07/07/2019 05:00,0.007,157.5,3.071,12.049,11.86,29.29,86
07/07/2019 06:00,0,0,0,13.206,12.98,82,84.2
07/07/2019 07:00,1.147,101.6,13.97,14.983,14.48,198.2,75.8
07/07/2019 08:00,1.465,102.3,20.5,16.62,15.89,274.9,67.38
07/07/2019 09:00,1.537,91.2,53.3,20.398,19.1,658.2,56.72
07/07/2019 10:00,1.805,174.8,67.72,22.324,20.93,800,46.11
07/07/2019 11:00,1.917,240.9,28.62,18.84,18.31,272.7,53.64
07/07/2019 12:00,2.203,202.6,20.7,20.771,20.15,289.3,47.04
07/07/2019 13:00,1.294,165.1,49.01,21.031,19.92,232,47.14
07/07/2019 14:00,1.982,147.2,18.72,20.213,19.49,243.5,50.54
07/07/2019 15:00,1.667,106.1,28.33,21.262,20.22,225.1,47.64
07/07/2019 16:00,1.159,5.811,51.09,20.462,19.85,112.7,45.52
07/07/2019 17:00,3.873,93.4,12.75,16.764,16.69,130.2,69.9301
07/07/2019 18:00,4.075,70.4,13.82,16.269,16.3,66.12,69.52
07/07/2019 19:00,4.486,70.2,14.98,14.821,14.86,49.15,71.6
07/07/2019 20:00,3.299,83.2,16.08,14.269,14.25,2.74,71.4
07/07/2019 21:00,1.88,106.1,10.5,13.963,13.75,,73.4
07/07/2019 22:00,1.527,126.6,13.07,13.663,13.4,,74.7
07/07/2019 23:00,1.368,119.4,5.839,13.682,13.3,,74.9
08/07/2019 00:00,2.286,123,4.927,12.801,12.5,,72.4
08/07/2019 01:00,0.918,92.9,10.44,12.939,12.71,,73.1
08/07/2019 02:00,1.419,118,8.62,12.47,12.14,,76.6
08/07/2019 03:00,1.035,120.3,13.91,12.33,11.89,,78.3
08/07/2019 04:00,0.185,94.1,3.236,10.316,10.56,5.436,81.5
08/07/2019 05:00,0.106,67.41,2.205,11.689,11.51,44.9,81.7
08/07/2019 06:00,0.468,134.4,9.19,14.448,13.72,151.5,79.9
08/07/2019 07:00,1.616,150.7,12.62,13.835,13.65,171.6,76.3
08/07/2019 08:00,2.543,131.7,22.9,17.285,16.67,455.1,64.1
08/07/2019 09:00,3.134,119.1,21.59,18.718,17.76,508.3,57.25
08/07/2019 10:00,2.251,119.5,47.66,18.77,18.25,648.5,56.49
08/07/2019 11:00,2.545,129.2,39.41,19.34,18.79,705,52.9
08/07/2019 12:00,2.825,109.8,19.79,18.98,18.32,601,55.86
08/07/2019 13:00,3.025,109,25.67,20.936,20.14,581.6,54.23
08/07/2019 14:00,3.443,116.1,14.97,20.056,19.38,389.4,53.28
08/07/2019 15:00,3.19,99.6,22.63,19.96,19.38,292.6,54.77
08/07/2019 16:00,3.842,105.8,10.14,18.883,18.61,245.5,56.8
08/07/2019 17:00,3.357,105.2,10.61,17.828,17.62,37.92,58.84
08/07/2019 18:00,2.616,121.6,7.18,17.587,17.32,30.24,63.61
08/07/2019 19:00,2.775,116,9.03,15.994,15.77,17.05,78
08/07/2019 20:00,2.786,154.9,9.10001,15.145,14.98,3.301,85
08/07/2019 21:00,1.737,127.7,16.56,14.766,14.54,,85.4
08/07/2019 22:00,2.525,150.1,9.94,13.969,13.81,,88.3
08/07/2019 23:00,2.808,147.5,11.75,13.604,13.47,,91.2
09/07/2019 00:00,3.544,151.2,12.51,12.519,12.48,0.387,93.5
09/07/2019 01:00,2.845,140.8,10.95,12.212,12.24,0.397,93.1
09/07/2019 02:00,1.635,124.4,11.64,11.775,11.83,0.526,94.4
09/07/2019 03:00,2.31,128.3,10.91,11.744,11.76,0.685,95.6
09/07/2019 04:00,1.973,115,7.06,11.649,11.69,1.937,96.5
09/07/2019 05:00,1.727,118.9,7.61,11.94,11.97,14.78,96.8
09/07/2019 06:00,1.422,154.9,15.01,12.418,12.47,60.77,96.8
09/07/2019 07:00,0.946,137.3,19.45,13.507,13.42,74.9,96.7
09/07/2019 08:00,1.593,140.4,21.16,14.347,14.23,143.9,96.5
09/07/2019 09:00,1.394,143.6,18.57,14.678,14.62,155.6,95.8
09/07/2019 10:00,1.481,146.4,17.46,15.782,15.5,211.5,96.2
09/07/2019 11:00,1.973,247.6,24.56,16.428,16.51,243,89.7
09/07/2019 12:00,1.331,259.1,27.5,17.776,17.54,111.6,83.4
09/07/2019 13:00,3.01,269.1,16.54,18.465,18.42,211.7,78.4
09/07/2019 14:00,2.936,255.5,19.84,18.011,18.16,141,78.2
09/07/2019 15:00,3.827,258.6,12.76,18.493,18.66,174.7,77.4
09/07/2019 16:00,4.218,266.9,18.44,18.309,18.45,146.9,77.8
09/07/2019 17:00,3.894,281.6,19.01,17.77,17.93,39.29,79.9
09/07/2019 18:00,4.139,277.7,13.75,17.277,17.45,58.25,82.6
09/07/2019 19:00,2.15,262.1,16.12,17.697,17.91,20.75,78.3
09/07/2019 20:00,3.182,272.6,11.5,17.567,17.72,11.42,75.1
09/07/2019 21:00,2.803,262.3,13.26,16.997,17.15,,76.2
09/07/2019 22:00,1.255,268.5,19.7,16.294,16.52,0.125,83.4
09/07/2019 23:00,1.062,263.3,16.21,15.684,16.03,2.816,87
10/07/2019 00:00,1.369,275.5,10.84,15.502,15.98,3.392,86.1
10/07/2019 01:00,0.033,215.4,0.993,15.706,15.41,0.884,90.7
10/07/2019 02:00,1.733,267.7,12.44,15.486,15.78,0.914,89.6
10/07/2019 03:00,0.433,212,18,15.787,15.5,,91.1
10/07/2019 04:00,0.289,180.6,4.125,15.051,14.64,3.183,92.8
10/07/2019 05:00,1.866,253.9,14.24,15.456,15.83,13.36,92.2
10/07/2019 06:00,1.929,269.1,17.33,15.985,16.3,87.2,90.8
10/07/2019 07:00,1.863,270.9,18.93,17.459,17.56,180.3,85.8
10/07/2019 08:00,2.785,245.7,15.26,19.081,18.91,209.3,78.4
10/07/2019 09:00,2.231,242.5,20.14,18.971,18.95,205,75.8
10/07/2019 10:00,2.781,221.7,21.96,22.888,22.51,872,67.48
10/07/2019 11:00,2.779,236.4,26.63,23.266,22.98,734,62.19
10/07/2019 12:00,3.338,256.5,19.37,22.659,22.72,454.9,57.8
10/07/2019 13:00,4.138,246.8,19.18,24.39,24.03,594.6,59.74
10/07/2019 14:00,4.756,263.1,15.4,22.13,22.23,425,62.37
10/07/2019 15:00,4.496,270,21.68,21.161,21.32,219.6,67.23
10/07/2019 16:00,4.117,277.2,16.53,19.911,20.13,136.3,67.45
10/07/2019 17:00,3.304,261.3,19.69,22.054,21.88,482.7,60.51
10/07/2019 18:00,3.209,278.3,17.57,20.422,20.46,150.4,66.14
10/07/2019 19:00,3.14,296,16.14,20.155,20.21,116.8,62.95
10/07/2019 20:00,2.553,303.4,18.19,18.69,18.89,15.65,68.25
10/07/2019 21:00,3.438,275.2,13.14,17.995,18.17,,71
10/07/2019 22:00,2.853,251.2,12.18,17.513,17.67,,74.9
10/07/2019 23:00,3.027,276.6,16.22,17.334,17.51,,78.7
11/07/2019 00:00,2.403,286,16.43,16.634,16.9,,82
11/07/2019 01:00,2.006,216,15.96,16.164,16.15,,90.2
11/07/2019 02:00,1.182,170.4,11.06,15.618,15.57,,93.7
11/07/2019 03:00,1.09,195.7,16.59,15.8580001,15.77,0.52,95.1
11/07/2019 04:00,2.184,235.1,14.45,15.524,15.81,4.418,93.8
11/07/2019 05:00,1.721,250.3,20.79,15.99,16.19,20.46,90.8
11/07/2019 06:00,2.559,242.9,15.9,16.778,16.82,93.2,88.5
11/07/2019 07:00,3.68,254.7,14.64,17.425,17.51,149.7,85.1
11/07/2019 08:00,3.667,258.6,14.6,17.761,17.92,144.7,82
11/07/2019 09:00,3.559,254.8,15,18.969,19.05,187.7,76
11/07/2019 10:00,4.584,259,17.14,20.406,20.59,338.5,71.1
11/07/2019 11:00,4.122,276.3,16.01,19.818,19.98,408,72
11/07/2019 12:00,5.196,263.5,17.63,21.054,21.26,390.5,67.87
11/07/2019 13:00,5.632,266.5,18.52,21.638,21.84,481.7,66.58
11/07/2019 14:00,5.945,264.4,20.89,23.584,23.7,841,49.26
11/07/2019 15:00,5.497,266.5,16.86,23.338,23.49,536.2,53.08
11/07/2019 16:00,4.885,265.6,17.96,24.274,24.13,474,53.35
11/07/2019 17:00,4.533,271.3,16.26,23.362,23.39,367.7,54.18
11/07/2019 18:00,4.488,283.3,18.05,21.106,21.32,65.96,62.71
11/07/2019 19:00,3.262,266.9,19.33,20.348,20.14,130.6,74.3
11/07/2019 20:00,3.135,245.9,16.31,17.959,18.12,18.58,73
11/07/2019 21:00,3.025,265.2,14.71,17.093,17.3,,74.9
11/07/2019 22:00,5.255,279.9,11.54,16.636,16.81,,74.4
11/07/2019 23:00,3.801,289.4,13.47,15.635,15.84,,77.5
12/07/2019 00:00,1.948,262.7,15,14.686,15,,80.7
12/07/2019 01:00,3.607,282.6,12.43,14.649,14.89,,82.2
12/07/2019 02:00,4.046,262.8,13.21,14.708,14.92,,83.7
12/07/2019 03:00,4.527,263.6,10.59,14.983,15.12,,88.3
12/07/2019 04:00,2.892,269.8,12.98,15.014,15.22,3.022,88
12/07/2019 05:00,2.89,267.2,16,15.258,15.48,47.24,87.9
12/07/2019 06:00,5.363,292.7,14.09,16.792,16.91,175.8,78.6
12/07/2019 07:00,4.768,287.7,15.83,17.654,17.66,324.6,75.4
12/07/2019 08:00,4.943,288.9,14.16,19.044,19.04,436.2,69.54
12/07/2019 09:00,4.569,320.9,23.55,19.434,19.64,551.2,60.62
12/07/2019 10:00,4.631,304.1,24.59,19.89,20.15,698.7,57.87
12/07/2019 11:00,4.892,316.2,25.92,20.553,20.86,567.3,54.67
12/07/2019 12:00,3.929,333.3,25.31,21.398,21.61,566.5,51.85
12/07/2019 13:00,4.489,326.2,23.1,22.049,22.52,476.5,50.06
12/07/2019 14:00,3.307,335.4,38.07,22.677,22.67,196.6,56.05
12/07/2019 15:00,3.952,336.7,41.18,23.9169999,24.01,602.9,51.03
12/07/2019 16:00,5.351,288.7,15.94,22.876,23.06,296.4,54.12
12/07/2019 17:00,5.189,285.5,15.71,20.663,20.86,53.09,67.97
12/07/2019 18:00,2.62,313.1,18.49,17.284,17.51,29.07,89.5
12/07/2019 19:00,5.843,288.9,12.73,18.735,18.93,73.4,75.7
12/07/2019 20:00,4.386,286.5,13.08,17.855,17.96,21.71,76.8
12/07/2019 21:00,3.847,281.2,13.24,17.274,17.33,,75.6
12/07/2019 22:00,3.37,273.4,14.96,15.889,16.04,,79.6
12/07/2019 23:00,3.353,277.4,14.75,15.367,15.52,,82.1
13/07/2019 00:00,3.839,284,10.98,14.976,15.15,,84
13/07/2019 01:00,3.336,285.2,13.1,14.752,14.98,,85.3
13/07/2019 02:00,3.345,301.4,17.29,15.11,15.31,,84.7
13/07/2019 03:00,4.049,288.1,12.58,15.104,15.29,,84.9
13/07/2019 04:00,2.94,305.1,18.56,15.101,15.3,1.42,85.1
13/07/2019 05:00,3.112,312.7,15.26,15.288,15.49,9.86,84.5
13/07/2019 06:00,2.275,331.2,13.5,15.533,15.71,34,84
13/07/2019 07:00,1.496,300.9,20.75,16.671,16.67,116.9,81.4
13/07/2019 08:00,1.786,332.6,20.29,17.4379999,17.36,180.1,78.3
13/07/2019 09:00,1.489,31.4,23.35,17.241,17.17,112,80.9
13/07/2019 10:00,2.11,38.28,22.71,19.902,19.15,139.9,76.1
13/07/2019 11:00,2.455,26.66,22.55,21.516,21.21,556.4,66.2
13/07/2019 12:00,2.66,17.28,27.77,22.607,22.04,794,64.4301
13/07/2019 13:00,3.473,42.28,18.37,20.991,21.14,529.3,60.87
13/07/2019 14:00,2.109,57.53,53.65,25.11,23.8,864,53.79
13/07/2019 15:00,1.586,77.8,32.06,23.538,22.62,344.7,50.17
13/07/2019 16:00,1.543,13.24,33.82,24.979,23.94,358.8,47.88
13/07/2019 17:00,1.149,123.5,27.61,22.561,21.89,117.1,55.8
13/07/2019 18:00,3.835,272.5,13.87,20.33,20.44,83.1,67.5
13/07/2019 19:00,5.575,286.4,13.39,19.1049999,19.17,12.49,77.1
13/07/2019 20:00,2.475,275.8,12.66,16.887,17.36,10.17,85.8
13/07/2019 21:00,2.834,12.27,14.94,17.342,17.26,2.42,88.7
13/07/2019 22:00,0.82,27.5,23.15,15.641,15.82,1.926,91
13/07/2019 23:00,2.383,113.6,13.57,14.875,14.89,,93.2
14/07/2019 00:00,1.933,99.9,12.28,14.352,14.47,,94.1
14/07/2019 01:00,2.117,121.8,7.3,14.3599999,14.43,0.537,94.9
14/07/2019 02:00,1.608,121.1,7.5,14.172,14.27,,95.6
14/07/2019 03:00,3.083,92.2,12.2,13.872,13.89,,96.2
14/07/2019 04:00,1.224,53.45,18.6,13.503,13.69,1.446,96.5
14/07/2019 05:00,1.923,52.73,12.11,13.564,13.78,16.1,96.3
14/07/2019 06:00,1.191,102,14.54,13.746,14.2,107.9,94.6
14/07/2019 07:00,0.13,9.23,8.03999,16.323,16.02,196.8,86.6
14/07/2019 08:00,1.665,33.93,20.89,18.269,17.63,296.6,76.4
14/07/2019 09:00,2.46,55.43,21.34,18.341,18.04,354.1,70.4
14/07/2019 10:00,2.285,43.11,31.79,18.741,18.64,470.5,68.11
14/07/2019 11:00,4.235,12.94,21.84,17.213,17.46,188.7,69.53
14/07/2019 12:00,3.071,41.43,17.32,17.681,17.86,300.7,71.3
14/07/2019 13:00,3.286,27.98,18.22,18.232,18.42,346,66.54
14/07/2019 14:00,3.749,49.81,17.77,19.818,19.96,582.9,58.71
14/07/2019 15:00,3.656,19.9,22.69,20.012,20.04,518.7,54.68
14/07/2019 16:00,3.374,49.64,18.99,19.743,19.77,453.1,55.53
14/07/2019 17:00,2.822,50.05,34.09,20.274,20.06,379.6,55.09
14/07/2019 18:00,3.53,51.77,13.83,18.946,19.1,260.8,57.82
14/07/2019 19:00,2.089,53.77,18.7,18.783,18.72,140.6,59.57
14/07/2019 20:00,2.128,99.6,11.37,16.914,16.53,19.95,70.3
14/07/2019 21:00,1.96,97.3,10.35,15.366,14.97,,77.2
14/07/2019 22:00,1.922,62.11,14.19,14.044,14.09,,78.7
14/07/2019 23:00,0.532,123.3,10.25,12.21,12.56,,85.4
15/07/2019 00:00,0.475,127,1.411,12.658,12.29,,87.4
15/07/2019 01:00,0.066,91.1,0.477,10.991,11.3,,90.3
15/07/2019 02:00,0.573,112.9,21.56,11.154,10.93,,91.7
15/07/2019 03:00,0,0,0,9.879,10.31,,93.1
15/07/2019 04:00,0,0,0,11.595,11.59,2.311,94.2
15/07/2019 05:00,0,0,0,12.144,12.16,30.53,93.5
15/07/2019 06:00,0.979,179.4,20.9,13.72,13.86,154.7,92.5
15/07/2019 07:00,2.304,226.2,20.18,15.939,15.65,339.4,80.4
15/07/2019 08:00,1.673,237.3,35.98,18.249,17.71,480.9,72.9
15/07/2019 09:00,1.519,206.4,26.74,20.385,19.9,602.3,67.77
15/07/2019 10:00,1.114,43.02,56.65,22.289,21.29,759,58.24
15/07/2019 11:00,2.044,54.56,22.44,21.47,21.14,493.6,57.27
